ID,date,endVZA,LAI_LXG1,baseline_LAI,LAI_LXG1_nowood
LT52,2024-09-30,20,2.698412698412698,0.3666666666666667,2.3317460317460315
LT52,2024-09-30,30,2.5,0.41860465116279066,2.0813953488372094
LT52,2024-09-30,40,2.6,0.4791666666666667,2.1208333333333336
LT52,2024-09-30,50,2.5405405405405403,0.5471698113207547,1.9933707292197855
LT52,2024-09-30,60,2.5324675324675323,0.5892857142857143,1.943181818181818
LT52,2024-09-30,70,2.4683544303797467,0.6379310344827587,1.830423395896988
LT52,2024-09-30,80,2.3048780487804876,0.65,1.6548780487804877
LT52,2024-09-30,90,2.0853658536585367,0.639344262295082,1.4460215913634547
LT54,2024-09-30,10,2.759259259259259,0.625,2.134259259259259
LT54,2024-09-30,20,4.241379310344827,1.75,2.4913793103448274
LT54,2024-09-30,30,4.712121212121212,1.7708333333333333,2.941287878787879
LT54,2024-09-30,40,4.529411764705882,1.607142857142857,2.9222689075630255
LT54,2024-09-30,50,4.38235294117647,1.4745762711864407,2.9077766699900294
LT54,2024-09-30,60,4.083333333333333,1.4666666666666668,2.6166666666666663
LT54,2024-09-30,70,3.7763157894736845,1.403225806451613,2.3730899830220715
LT54,2024-09-30,80,3.5844155844155843,1.34375,2.2406655844155843
LT54,2024-09-30,90,3.1772151898734173,1.265625,1.9115901898734173
LT51,2024-09-30,10,4.636363636363636,0.5,4.136363636363636
LT51,2024-09-30,20,4.2063492063492065,0.4473684210526316,3.758980785296575
LT51,2024-09-30,30,3.878787878787879,0.4444444444444444,3.4343434343434343
LT51,2024-09-30,40,3.681818181818182,0.48333333333333334,3.1984848484848487
LT51,2024-09-30,50,3.4637681159420293,0.5151515151515151,2.948616600790514
LT51,2024-09-30,60,3.2133333333333334,0.6376811594202899,2.5756521739130434
LT51,2024-09-30,70,3.402777777777778,0.7611940298507462,2.641583747927032
LT51,2024-09-30,80,2.987012987012987,0.8088235294117647,2.1781894576012224
LT51,2024-09-30,90,2.763157894736842,0.7761194029850746,1.9870384917517674
LT63,2024-09-30,10,4.706896551724138,0.7083333333333334,3.9985632183908044
LT63,2024-09-30,20,4.656716417910448,0.5952380952380952,4.061478322672353
LT63,2024-09-30,30,4.144927536231884,0.5555555555555555,3.5893719806763285
LT63,2024-09-30,40,4.057142857142857,0.6545454545454544,3.4025974025974026
LT63,2024-09-30,50,3.8904109589041096,0.7818181818181817,3.108592777085928
LT63,2024-09-30,60,3.736111111111111,0.7894736842105264,2.9466374269005846
LT63,2024-09-30,70,3.4929577464788735,0.7796610169491526,2.713296729529721
LT63,2024-09-30,80,3.3333333333333335,0.7966101694915254,2.536723163841808
LT63,2024-09-30,90,2.9295774647887325,0.7796610169491526,2.14991644783958
LT62,2024-09-30,10,8.464285714285714,0.35000000000000003,8.114285714285714
LT62,2024-09-30,20,6.170212765957447,0.3870967741935484,5.783115991763899
LT62,2024-09-30,30,5.508771929824562,0.33333333333333337,5.175438596491229
LT62,2024-09-30,40,4.742857142857143,0.3548387096774194,4.388018433179724
LT62,2024-09-30,50,4.289473684210526,0.4153846153846154,3.8740890688259104
LT62,2024-09-30,60,3.875,0.45588235294117646,3.4191176470588234
LT62,2024-09-30,70,3.6625,0.5223880597014925,3.1401119402985076
LT62,2024-09-30,80,3.4250000000000003,0.5671641791044776,2.857835820895523
LT62,2024-09-30,90,3.0625,0.5671641791044776,2.4953358208955225
LT61,2024-09-30,10,6.73469387755102,0.3548387096774194,6.379855167873601
LT61,2024-09-30,20,5.45,0.39999999999999997,5.05
LT61,2024-09-30,30,5.0625,0.5217391304347826,4.540760869565218
LT61,2024-09-30,40,4.761194029850746,0.6153846153846154,4.145809414466131
LT61,2024-09-30,50,4.388888888888889,0.7090909090909091,3.6797979797979803
LT61,2024-09-30,60,4.105263157894737,0.6833333333333333,3.4219298245614036
LT61,2024-09-30,70,3.871794871794872,0.6825396825396826,3.1892551892551895
LT61,2024-09-30,80,3.6666666666666665,0.7460317460317459,2.9206349206349205
LT61,2024-09-30,90,3.253164556962025,0.7301587301587302,2.5230058268032947
LT64,2024-09-30,10,4.361111111111112,3.4285714285714284,0.9325396825396832
LT64,2024-09-30,20,4.9642857142857135,3.4615384615384617,1.5027472527472518
LT64,2024-09-30,30,4.650793650793651,3.4333333333333336,1.2174603174603176
LT64,2024-09-30,40,4.042857142857144,3.0000000000000004,1.0428571428571431
LT64,2024-09-30,50,3.956521739130435,2.9302325581395348,1.0262891809909003
LT64,2024-09-30,60,3.833333333333333,2.6470588235294117,1.1862745098039214
LT64,2024-09-30,70,3.780821917808219,2.527272727272727,1.2535491905354923
LT64,2024-09-30,80,3.5616438356164384,2.3333333333333335,1.228310502283105
LT64,2024-09-30,90,3.1666666666666665,2.0701754385964914,1.096491228070175
LT13,2024-10-11,10,5,0.47826086956521735,4.521739130434782
LT13,2024-10-11,20,4.11764705882353,0.3863636363636364,3.7312834224598936
LT13,2024-10-11,30,3.3833333333333333,0.4074074074074074,2.975925925925926
LT13,2024-10-11,40,3.303030303030303,0.4655172413793104,2.8375130616509927
LT13,2024-10-11,50,3.2205882352941173,0.4444444444444445,2.7761437908496727
LT13,2024-10-11,60,3.057971014492754,0.47619047619047616,2.5817805383022776
LT13,2024-10-11,70,2.8309859154929575,0.5573770491803279,2.2736088663126295
LT13,2024-10-11,80,2.625,0.6,2.025
LT13,2024-10-11,90,2.328767123287671,0.5873015873015873,1.7414655359860838
LT12,2024-10-11,10,4.348837209302326,7.08,0
LT12,2024-10-11,20,4.875,6.707317073170732,0
LT12,2024-10-11,30,3.7083333333333335,5.142857142857143,0
LT12,2024-10-11,40,3.017241379310345,3.6511627906976747,0
LT12,2024-10-11,50,2.84375,2.7727272727272725,0.07102272727272751
LT12,2024-10-11,60,2.6231884057971016,2.1063829787234045,0.516805427073697
LT12,2024-10-11,70,2.585714285714286,1.7058823529411764,0.8798319327731094
LT12,2024-10-11,80,2.3783783783783785,1.3859649122807018,0.9924134660976767
LT12,2024-10-11,90,2.178082191780822,1.180327868852459,0.9977543229283632
LT14,2024-10-11,10,5.384615384615384,0.41935483870967744,4.965260545905707
LT14,2024-10-11,20,4.696428571428571,0.42857142857142855,4.267857142857142
LT14,2024-10-11,30,4.2586206896551735,0.5,3.7586206896551735
LT14,2024-10-11,40,3.9523809523809526,0.4909090909090909,3.461471861471862
LT14,2024-10-11,50,3.617647058823529,0.4736842105263159,3.143962848297213
LT14,2024-10-11,60,3.4117647058823524,0.5178571428571428,2.8939075630252096
LT14,2024-10-11,70,3.2000000000000006,0.5555555555555555,2.6444444444444453
LT14,2024-10-11,80,3.013698630136987,0.6470588235294117,2.366639806607575
LT14,2024-10-11,90,2.7027027027027026,0.6575342465753424,2.04516845612736
LT11,2024-10-11,10,9.385714285714286,0.6756756756756757,8.71003861003861
LT11,2024-10-11,20,6.671428571428572,0.5853658536585366,6.0860627177700355
LT11,2024-10-11,30,5.142857142857143,0.68,4.4628571428571435
LT11,2024-10-11,40,4.338028169014085,0.7843137254901961,3.553714443523889
LT11,2024-10-11,50,4.085714285714285,0.7758620689655173,3.309852216748768
LT11,2024-10-11,60,3.712328767123288,0.8360655737704918,2.876263193352796
LT11,2024-10-11,70,3.453333333333333,0.8615384615384616,2.5917948717948716
LT11,2024-10-11,80,3.236842105263158,0.8923076923076922,2.3445344129554657
LT11,2024-10-11,90,2.833333333333333,0.8208955223880597,2.0124378109452734
LT23,2024-10-11,10,4.517857142857142,0.7999999999999999,3.7178571428571425
LT23,2024-10-11,20,4.389830508474576,0.7419354838709677,3.647895024603608
LT23,2024-10-11,30,4.111111111111111,0.5853658536585366,3.525745257452574
LT23,2024-10-11,40,3.7014925373134324,0.5625000000000001,3.1389925373134324
LT23,2024-10-11,50,3.376811594202899,0.5283018867924528,2.848509707410446
LT23,2024-10-11,60,3.173913043478261,0.5263157894736842,2.647597254004577
LT23,2024-10-11,70,2.8888888888888893,0.6071428571428571,2.281746031746032
LT23,2024-10-11,80,2.684931506849315,0.6440677966101696,2.0408637102391456
LT23,2024-10-11,90,2.3733333333333335,0.6290322580645161,1.7443010752688175
LT22,2024-10-11,10,6.2608695652173925,5.024390243902439,1.2364793213149534
LT22,2024-10-11,20,4.682539682539683,4.605263157894737,0.07727652464494561
LT22,2024-10-11,30,3.966666666666667,3.75,0.21666666666666679
LT22,2024-10-11,40,3.4142857142857146,3.325,0.08928571428571441
LT22,2024-10-11,50,3.1111111111111116,2.697674418604651,0.41343669250646053
LT22,2024-10-11,60,3.028169014084507,2.2666666666666666,0.7615023474178404
LT22,2024-10-11,70,2.802631578947368,1.7884615384615385,1.0141700404858296
LT22,2024-10-11,80,2.76,1.5357142857142856,1.2242857142857142
LT22,2024-10-11,90,2.4675324675324672,1.3166666666666669,1.1508658008658004
LT24,2024-10-11,10,4.9361702127659575,0.65,4.286170212765957
LT24,2024-10-11,20,4.689655172413794,0.6666666666666666,4.022988505747127
LT24,2024-10-11,30,4.073529411764706,0.627906976744186,3.4456224350205193
LT24,2024-10-11,40,3.5833333333333335,0.6,2.9833333333333334
LT24,2024-10-11,50,3.418918918918919,0.7450980392156863,2.6738208797032326
LT24,2024-10-11,60,3.1168831168831166,0.7962962962962963,2.3205868205868203
LT24,2024-10-11,70,2.9487179487179485,0.7586206896551725,2.190097259062776
LT24,2024-10-11,80,2.7341772151898733,0.7704918032786885,1.9636854119111848
LT24,2024-10-11,90,2.5064935064935066,0.7460317460317459,1.7604617604617605
LT21,2024-10-11,10,7.706666666666667,3.5000000000000004,4.206666666666667
LT21,2024-10-11,20,5.109589041095891,3.096774193548387,2.012814847547504
LT21,2024-10-11,30,4.493150684931507,2.428571428571429,2.064579256360078
LT21,2024-10-11,40,4.0675675675675675,1.8571428571428572,2.2104247104247103
LT21,2024-10-11,50,3.918918918918919,1.711111111111111,2.207807807807808
LT21,2024-10-11,60,3.5526315789473686,1.52,2.0326315789473686
LT21,2024-10-11,70,3.36,1.490566037735849,1.869433962264151
LT21,2024-10-11,80,3.131578947368421,1.3620689655172415,1.7695099818511792
LT21,2024-10-11,90,2.8289473684210527,1.1935483870967742,1.6353989813242784
LT33,2024-10-11,10,6.5423728813559325,0.5652173913043478,5.977155490051585
LT33,2024-10-11,20,4.424242424242424,0.4571428571428572,3.9670995670995666
LT33,2024-10-11,30,3.5774647887323945,0.5333333333333333,3.0441314553990613
LT33,2024-10-11,40,3.155844155844156,0.6875000000000001,2.468344155844156
LT33,2024-10-11,50,2.962025316455696,0.6666666666666666,2.2953586497890295
LT33,2024-10-11,60,2.7874999999999996,0.6271186440677966,2.160381355932203
LT33,2024-10-11,70,2.6144578313253013,0.6949152542372882,1.9195425770880132
LT33,2024-10-11,80,2.530120481927711,0.7377049180327869,1.7924155638949242
LT33,2024-10-11,90,2.2857142857142856,0.7142857142857143,1.5714285714285712
LT32,2024-10-11,10,2.9444444444444446,5.170731707317073,0
LT32,2024-10-11,20,4.543859649122807,5.5576923076923075,0
LT32,2024-10-11,30,3.8939393939393936,4.979166666666667,0
LT32,2024-10-11,40,3.6231884057971016,4.081632653061225,0
LT32,2024-10-11,50,3.366197183098592,3.056603773584906,0.3095934095136861
LT32,2024-10-11,60,2.897435897435897,2.4727272727272727,0.42470862470862425
LT32,2024-10-11,70,2.705128205128205,1.966101694915254,0.7390265102129507
LT32,2024-10-11,80,2.493827160493827,1.59375,0.9000771604938271
LT32,2024-10-11,90,2.3,1.338235294117647,0.9617647058823529
LT31,2024-10-11,10,7.323943661971832,1.0588235294117647,6.265120132560067
LT31,2024-10-11,20,5.153846153846154,1.0196078431372548,4.134238310708899
LT31,2024-10-11,30,4.478260869565218,1.2448979591836735,3.233362910381544
LT31,2024-10-11,40,4.103896103896104,1.1923076923076923,2.9115884115884114
LT31,2024-10-11,50,3.884615384615384,1.0517241379310345,2.8328912466843494
LT31,2024-10-11,60,3.7974683544303796,1.15,2.6474683544303796
LT31,2024-10-11,70,3.4698795180722892,1.2833333333333334,2.1865461847389556
LT31,2024-10-11,80,3.392405063291139,1.2153846153846155,2.1770204479065236
LT31,2024-10-11,90,2.9873417721518982,1.121212121212121,1.8661296509397771
LT34,2024-10-11,10,7.492063492063491,1.3409090909090908,6.1511544011544
LT34,2024-10-11,20,5.311475409836066,1.1304347826086956,4.181040627227371
LT34,2024-10-11,30,4.3538461538461535,0.94,3.4138461538461535
LT34,2024-10-11,40,3.954545454545454,0.9444444444444444,3.0101010101010095
LT34,2024-10-11,50,3.6086956521739135,0.9285714285714285,2.680124223602485
LT34,2024-10-11,60,3.3472222222222228,0.819672131147541,2.5275500910746818
LT34,2024-10-11,70,3.219178082191781,0.8,2.419178082191781
LT34,2024-10-11,80,3.026666666666667,0.8059701492537313,2.2206965174129354
LT34,2024-10-11,90,2.7066666666666666,0.7536231884057972,1.9530434782608692
LT43,2024-10-11,10,5.163934426229508,1.111111111111111,4.052823315118397
LT43,2024-10-11,20,4.242857142857144,1.4545454545454544,2.7883116883116896
LT43,2024-10-11,30,3.628571428571429,1.1282051282051282,2.500366300366301
LT43,2024-10-11,40,3.291666666666667,0.82,2.471666666666667
LT43,2024-10-11,50,3.106666666666667,0.7454545454545454,2.3612121212121213
LT43,2024-10-11,60,2.922077922077922,0.7457627118644068,2.176315210213515
LT43,2024-10-11,70,2.769230769230769,0.8135593220338984,1.9556714471968708
LT43,2024-10-11,80,2.6455696202531644,0.7903225806451613,1.8552470396080032
LT43,2024-10-11,90,2.341463414634146,0.75,1.5914634146341462
LT42,2024-10-11,10,4.951219512195122,8.314814814814815,0
LT42,2024-10-11,20,3.4893617021276597,5.711538461538462,0
LT42,2024-10-11,30,2.7321428571428568,4.416666666666667,0
LT42,2024-10-11,40,2.5757575757575757,3.2941176470588234,0
LT42,2024-10-11,50,2.5205479452054798,2.6346153846153846,0
LT42,2024-10-11,60,2.447368421052632,2.0350877192982457,0.41228070175438614
LT42,2024-10-11,70,2.3125,1.7000000000000002,0.6124999999999998
LT42,2024-10-11,80,2.259259259259259,1.4603174603174605,0.7989417989417986
LT42,2024-10-11,90,2.0238095238095237,1.28125,0.7425595238095237
LT41,2024-10-11,10,3.321428571428571,0.19999999999999998,3.121428571428571
LT41,2024-10-11,20,4.136363636363636,0.40816326530612246,3.7282003710575133
LT41,2024-10-11,30,3.945945945945946,0.6153846153846154,3.3305613305613306
LT41,2024-10-11,40,3.8266666666666667,1.1153846153846152,2.7112820512820512
LT41,2024-10-11,50,3.855263157894737,1.4339622641509433,2.421300893743794
LT41,2024-10-11,60,3.6125,1.5357142857142856,2.0767857142857142
LT41,2024-10-11,70,3.4457831325301207,1.6034482758620692,1.8423348566680515
LT41,2024-10-11,80,3.235294117647059,1.540983606557377,1.694310511089682
LT41,2024-10-11,90,2.9411764705882355,1.34375,1.5974264705882355
LT44,2024-10-11,10,3.573770491803279,0.40909090909090906,3.16467958271237
LT44,2024-10-11,20,3.2741935483870965,0.5277777777777778,2.746415770609319
LT44,2024-10-11,30,2.8985507246376816,0.6666666666666667,2.2318840579710146
LT44,2024-10-11,40,2.8767123287671237,0.8222222222222222,2.0544901065449013
LT44,2024-10-11,50,2.7848101265822787,0.8076923076923076,1.9771178188899712
LT44,2024-10-11,60,2.7468354430379747,0.7758620689655173,1.9709733740724573
LT44,2024-10-11,70,2.708860759493671,0.7704918032786885,1.9383689562149826
LT44,2024-10-11,80,2.6125,0.7777777777777778,1.8347222222222221
LT44,2024-10-11,90,2.3749999999999996,0.75,1.6249999999999996
LT53,2024-10-11,10,6.704545454545455,0.4545454545454546,6.25
LT53,2024-10-11,20,4.830508474576272,0.6666666666666667,4.163841807909605
LT53,2024-10-11,30,4.625,0.5660377358490566,4.058962264150943
LT53,2024-10-11,40,3.971830985915493,0.5593220338983051,3.4125089520171876
LT53,2024-10-11,50,3.602739726027397,0.564516129032258,3.038223596995139
LT53,2024-10-11,60,3.1392405063291138,0.5757575757575757,2.563482930571538
LT53,2024-10-11,70,2.91358024691358,0.6176470588235293,2.2959331880900504
LT53,2024-10-11,80,2.678571428571429,0.6617647058823529,2.016806722689076
LT53,2024-10-11,90,2.4166666666666665,0.6376811594202899,1.7789855072463765
LT52,2024-10-11,10,3.2352941176470584,0.36363636363636365,2.8716577540106947
LT52,2024-10-11,20,3.454545454545454,0.3666666666666667,3.0878787878787874
LT52,2024-10-11,30,3.0921052631578947,0.41860465116279066,2.673500611995104
LT52,2024-10-11,40,3.0273972602739727,0.4791666666666667,2.548230593607306
LT52,2024-10-11,50,2.868421052631579,0.5471698113207547,2.3212512413108244
LT52,2024-10-11,60,2.708860759493671,0.5892857142857143,2.1195750452079567
LT52,2024-10-11,70,2.524390243902439,0.6379310344827587,1.8864592094196804
LT52,2024-10-11,80,2.392857142857143,0.65,1.7428571428571429
LT52,2024-10-11,90,2.116279069767442,0.639344262295082,1.47693480747236
LT51,2024-10-11,10,3.9090909090909087,0.5,3.4090909090909087
LT51,2024-10-11,20,4.142857142857142,0.4473684210526316,3.695488721804511
LT51,2024-10-11,30,3.861538461538461,0.4444444444444444,3.4170940170940165
LT51,2024-10-11,40,3.485294117647059,0.48333333333333334,3.0019607843137255
LT51,2024-10-11,50,3.347826086956522,0.5151515151515151,2.832674571805007
LT51,2024-10-11,60,3.1052631578947367,0.6376811594202899,2.4675819984744467
LT51,2024-10-11,70,3.2133333333333334,0.7611940298507462,2.4521393034825874
LT51,2024-10-11,80,2.82716049382716,0.8088235294117647,2.0183369644153952
LT51,2024-10-11,90,2.625,0.7761194029850746,1.8488805970149254
LT54,2024-10-11,10,2.857142857142857,0.625,2.232142857142857
LT54,2024-10-11,20,3.933333333333333,1.75,2.183333333333333
LT54,2024-10-11,30,4.432835820895522,1.7708333333333333,2.662002487562189
LT54,2024-10-11,40,4.304347826086957,1.607142857142857,2.6972049689441002
LT54,2024-10-11,50,4.071428571428572,1.4745762711864407,2.5968523002421313
LT54,2024-10-11,60,3.8108108108108105,1.4666666666666668,2.3441441441441437
LT54,2024-10-11,70,3.615384615384615,1.403225806451613,2.212158808933002
LT54,2024-10-11,80,3.4430379746835444,1.34375,2.0992879746835444
LT54,2024-10-11,90,3.0617283950617282,1.265625,1.7961033950617282
LT63,2024-10-11,10,4.074074074074074,0.7083333333333334,3.365740740740741
LT63,2024-10-11,20,4.098360655737705,0.5952380952380952,3.5031225604996092
LT63,2024-10-11,30,3.671875,0.5555555555555555,3.1163194444444446
LT63,2024-10-11,40,3.441176470588235,0.6545454545454544,2.7866310160427807
LT63,2024-10-11,50,3.291666666666667,0.7818181818181817,2.509848484848485
LT63,2024-10-11,60,3.3055555555555554,0.7894736842105264,2.516081871345029
LT63,2024-10-11,70,3.125,0.7796610169491526,2.3453389830508473
LT63,2024-10-11,80,3.0142857142857142,0.7966101694915254,2.2176755447941887
LT63,2024-10-11,90,2.676056338028169,0.7796610169491526,1.8963953210790163
LT62,2024-10-11,10,7.29090909090909,0.35000000000000003,6.9409090909090905
LT62,2024-10-11,20,5.458333333333334,0.3870967741935484,5.071236559139786
LT62,2024-10-11,30,4.8965517241379315,0.33333333333333337,4.5632183908045985
LT62,2024-10-11,40,4.128571428571429,0.3548387096774194,3.7737327188940095
LT62,2024-10-11,50,3.7466666666666666,0.4153846153846154,3.3312820512820513
LT62,2024-10-11,60,3.354430379746835,0.45588235294117646,2.8985480268056585
LT62,2024-10-11,70,3.1374999999999997,0.5223880597014925,2.6151119402985072
LT62,2024-10-11,80,3.051282051282051,0.5671641791044776,2.4841178721775736
LT62,2024-10-11,90,2.7341772151898733,0.5671641791044776,2.167013036085396
LT61,2024-10-11,10,6.408163265306123,0.3548387096774194,6.053324555628704
LT61,2024-10-11,20,5.032258064516129,0.39999999999999997,4.632258064516129
LT61,2024-10-11,30,4.507462686567164,0.5217391304347826,3.9857235561323816
LT61,2024-10-11,40,4.185714285714286,0.6153846153846154,3.5703296703296705
LT61,2024-10-11,50,3.864864864864865,0.7090909090909091,3.155773955773956
LT61,2024-10-11,60,3.5189873417721516,0.6833333333333333,2.8356540084388184
LT61,2024-10-11,70,3.296296296296296,0.6825396825396826,2.613756613756613
LT61,2024-10-11,80,3.243589743589743,0.7460317460317459,2.497557997557997
LT61,2024-10-11,90,2.897435897435897,0.7301587301587302,2.1672771672771667
LT64,2024-10-11,10,4.388888888888889,3.4285714285714284,0.9603174603174609
LT64,2024-10-11,20,4.892857142857142,3.4615384615384617,1.4313186813186807
LT64,2024-10-11,30,4.6190476190476195,3.4333333333333336,1.185714285714286
LT64,2024-10-11,40,4.085714285714285,3.0000000000000004,1.085714285714285
LT64,2024-10-11,50,4.0285714285714285,2.9302325581395348,1.0983388704318937
LT64,2024-10-11,60,3.8918918918918917,2.6470588235294117,1.24483306836248
LT64,2024-10-11,70,3.8289473684210527,2.527272727272727,1.3016746411483258
LT64,2024-10-11,80,3.5844155844155843,2.3333333333333335,1.2510822510822508
LT64,2024-10-11,90,3.2133333333333334,2.0701754385964914,1.143157894736842
LT12,2024-10-15,10,4.239130434782608,7.08,0
LT12,2024-10-15,20,5,6.707317073170732,0
LT12,2024-10-15,30,4.523809523809524,5.142857142857143,0
LT12,2024-10-15,40,3.8750000000000004,3.6511627906976747,0.22383720930232576
LT12,2024-10-15,50,3.214285714285714,2.7727272727272725,0.4415584415584415
LT12,2024-10-15,60,2.873015873015873,2.1063829787234045,0.7666328942924685
LT12,2024-10-15,70,2.4999999999999996,1.7058823529411764,0.7941176470588232
LT12,2024-10-15,80,2.1971830985915495,1.3859649122807018,0.8112181863108476
LT12,2024-10-15,90,1.9154929577464792,1.180327868852459,0.7351650888940202
LT13,2024-10-15,10,5.040816326530613,0.47826086956521735,4.562555456965395
LT13,2024-10-15,20,4.26530612244898,0.3863636363636364,3.8789424860853434
LT13,2024-10-15,30,3.6333333333333337,0.4074074074074074,3.2259259259259263
LT13,2024-10-15,40,3.671875,0.4655172413793104,3.2063577586206895
LT13,2024-10-15,50,3.5820895522388057,0.4444444444444445,3.137645107794361
LT13,2024-10-15,60,3.426470588235294,0.47619047619047616,2.9502801120448177
LT13,2024-10-15,70,3.084507042253521,0.5573770491803279,2.527129993073193
LT13,2024-10-15,80,2.8591549295774645,0.6,2.2591549295774644
LT13,2024-10-15,90,2.493150684931507,0.5873015873015873,1.9058490976299196
LT11,2024-10-15,10,9.712328767123287,0.6756756756756757,9.036653091447612
LT11,2024-10-15,20,7.271428571428571,0.5853658536585366,6.686062717770035
LT11,2024-10-15,30,5.608695652173914,0.68,4.928695652173914
LT11,2024-10-15,40,4.694444444444445,0.7843137254901961,3.9101307189542487
LT11,2024-10-15,50,4.297297297297297,0.7758620689655173,3.52143522833178
LT11,2024-10-15,60,3.873417721518987,0.8360655737704918,3.0373521477484955
LT11,2024-10-15,70,3.692307692307692,0.8615384615384616,2.8307692307692305
LT11,2024-10-15,80,3.3625,0.8923076923076922,2.4701923076923076
LT11,2024-10-15,90,3.0125,0.8208955223880597,2.1916044776119405
LT14,2024-10-15,10,5.719298245614035,0.41935483870967744,5.299943406904358
LT14,2024-10-15,20,4.9298245614035094,0.42857142857142855,4.501253132832081
LT14,2024-10-15,30,4.733333333333333,0.5,4.233333333333333
LT14,2024-10-15,40,4.409090909090909,0.4909090909090909,3.9181818181818184
LT14,2024-10-15,50,4.2388059701492535,0.4736842105263159,3.7651217596229376
LT14,2024-10-15,60,4.03030303030303,0.5178571428571428,3.5124458874458875
LT14,2024-10-15,70,3.705882352941176,0.5555555555555555,3.150326797385621
LT14,2024-10-15,80,3.380281690140845,0.6470588235294117,2.7332228666114333
LT14,2024-10-15,90,3.028169014084507,0.6575342465753424,2.3706347675091646
LT22,2024-10-15,10,7.938461538461539,5.024390243902439,2.9140712945590996
LT22,2024-10-15,20,5.523076923076923,4.605263157894737,0.9178137651821858
LT22,2024-10-15,30,4.6190476190476195,3.75,0.8690476190476195
LT22,2024-10-15,40,3.9583333333333335,3.325,0.6333333333333333
LT22,2024-10-15,50,3.52,2.697674418604651,0.822325581395349
LT22,2024-10-15,60,3.452054794520548,2.2666666666666666,1.1853881278538814
LT22,2024-10-15,70,3.1168831168831166,1.7884615384615385,1.328421578421578
LT22,2024-10-15,80,2.986842105263158,1.5357142857142856,1.4511278195488724
LT22,2024-10-15,90,2.6282051282051277,1.3166666666666669,1.3115384615384609
LT23,2024-10-15,10,5.2142857142857135,0.7999999999999999,4.414285714285714
LT23,2024-10-15,20,4.934426229508197,0.7419354838709677,4.192490745637229
LT23,2024-10-15,30,4.575757575757575,0.5853658536585366,3.9903917220990386
LT23,2024-10-15,40,4.057142857142857,0.5625000000000001,3.494642857142857
LT23,2024-10-15,50,3.6944444444444446,0.5283018867924528,3.166142557651992
LT23,2024-10-15,60,3.458333333333334,0.5263157894736842,2.93201754385965
LT23,2024-10-15,70,3.1780821917808217,0.6071428571428571,2.5709393346379645
LT23,2024-10-15,80,2.9189189189189193,0.6440677966101696,2.2748511223087498
LT23,2024-10-15,90,2.5733333333333333,0.6290322580645161,1.9443010752688172
LT24,2024-10-15,10,5.549019607843137,0.65,4.899019607843137
LT24,2024-10-15,20,5.125,0.6666666666666666,4.458333333333333
LT24,2024-10-15,30,4.458333333333333,0.627906976744186,3.8304263565891468
LT24,2024-10-15,40,3.9054054054054057,0.6,3.3054054054054056
LT24,2024-10-15,50,3.8108108108108105,0.7450980392156863,3.0657127715951242
LT24,2024-10-15,60,3.473684210526316,0.7962962962962963,2.6773879142300196
LT24,2024-10-15,70,3.2597402597402594,0.7586206896551725,2.501119570085087
LT24,2024-10-15,80,3.0129870129870127,0.7704918032786885,2.2424952097083244
LT24,2024-10-15,90,2.710526315789474,0.7460317460317459,1.9644945697577278
LT21,2024-10-15,10,9.666666666666666,3.5000000000000004,6.166666666666666
LT21,2024-10-15,20,6.909090909090908,3.096774193548387,3.8123167155425213
LT21,2024-10-15,30,5.391891891891892,2.428571428571429,2.9633204633204633
LT21,2024-10-15,40,4.576923076923077,1.8571428571428572,2.7197802197802194
LT21,2024-10-15,50,4.298701298701299,1.711111111111111,2.5875901875901874
LT21,2024-10-15,60,3.8101265822784804,1.52,2.2901265822784804
LT21,2024-10-15,70,3.5,1.490566037735849,2.009433962264151
LT21,2024-10-15,80,3.15,1.3620689655172415,1.7879310344827584
LT21,2024-10-15,90,2.8846153846153846,1.1935483870967742,1.6910669975186103
LT32,2024-10-15,10,3.648648648648649,5.170731707317073,0
LT32,2024-10-15,20,5.285714285714286,5.5576923076923075,0
LT32,2024-10-15,30,4.303030303030303,4.979166666666667,0
LT32,2024-10-15,40,3.942028985507247,4.081632653061225,0
LT32,2024-10-15,50,3.6056338028169015,3.056603773584906,0.5490300292319956
LT32,2024-10-15,60,3.0384615384615383,2.4727272727272727,0.5657342657342657
LT32,2024-10-15,70,2.8552631578947367,1.966101694915254,0.8891614629794826
LT32,2024-10-15,80,2.6578947368421053,1.59375,1.0641447368421053
LT32,2024-10-15,90,2.3333333333333335,1.338235294117647,0.9950980392156865
LT33,2024-10-15,10,7.258620689655173,0.5652173913043478,6.693403298350825
LT33,2024-10-15,20,4.940298507462686,0.4571428571428572,4.483155650319829
LT33,2024-10-15,30,3.944444444444444,0.5333333333333333,3.411111111111111
LT33,2024-10-15,40,3.5263157894736845,0.6875000000000001,2.8388157894736845
LT33,2024-10-15,50,3.1772151898734173,0.6666666666666666,2.510548523206751
LT33,2024-10-15,60,2.91358024691358,0.6271186440677966,2.286461602845783
LT33,2024-10-15,70,2.666666666666667,0.6949152542372882,1.971751412429379
LT33,2024-10-15,80,2.51764705882353,0.7377049180327869,1.7799421407907428
LT33,2024-10-15,90,2.244186046511628,0.7142857142857143,1.5299003322259135
LT31,2024-10-15,10,9.054054054054054,1.0588235294117647,7.99523052464229
LT31,2024-10-15,20,5.999999999999999,1.0196078431372548,4.980392156862744
